#{"t_start": 1769179680.039594, "env_id": "FetchReach-v4"}
r,l,t
-50.0,50,174.686134
-11.0,50,175.021447
-13.0,50,175.360894
-50.0,50,175.692479
-50.0,50,176.046489
-50.0,50,176.386252
-50.0,50,176.70059
-4.0,50,177.030191
-50.0,50,177.390608
-50.0,50,177.716569
-50.0,50,178.033945
-49.0,50,178.348203
-50.0,50,178.700896
-50.0,50,179.041751
-50.0,50,179.396178
-3.0,50,179.737788
-50.0,50,180.080852
-50.0,50,180.404102
-27.0,50,180.719809
-49.0,50,181.036368
-40.0,50,181.385084
-48.0,50,181.718071
-48.0,50,182.050941
-50.0,50,182.37355
-49.0,50,182.733165
-48.0,50,183.068928
-3.0,50,183.401795
-48.0,50,183.731994
-50.0,50,184.082681
-45.0,50,184.410821
-50.0,50,184.734683
-3.0,50,185.068909
-50.0,50,185.436346
-50.0,50,185.77058
-50.0,50,186.100747
-3.0,50,186.433551
-50.0,50,186.767476
-21.0,50,187.086546
-50.0,50,187.404089
-50.0,50,187.720797
-12.0,50,188.055242
-40.0,50,188.37148
-50.0,50,188.686653
-50.0,50,189.00341
-44.0,50,189.355411
-50.0,50,189.678191
-50.0,50,189.997053
-50.0,50,190.315451
-50.0,50,190.65704
-3.0,50,190.978011
-50.0,50,191.294233
-50.0,50,191.614863
-3.0,50,191.963851
-50.0,50,192.288456
-50.0,50,192.607867
-50.0,50,192.929724
-50.0,50,193.290821
-23.0,50,193.614113
-50.0,50,193.934448
-50.0,50,194.256177
-50.0,50,194.600483
-48.0,50,194.921758
-3.0,50,195.244349
-50.0,50,195.577802
-50.0,50,195.926438
-50.0,50,196.266076
-50.0,50,196.603513
-50.0,50,196.945281
-50.0,50,197.323119
-50.0,50,197.651315
-50.0,50,197.979874
-50.0,50,198.296811
-50.0,50,198.638199
-50.0,50,198.95788
-50.0,50,199.280899
-50.0,50,199.619707
-50.0,50,199.96283
-50.0,50,200.284593
-50.0,50,200.609537
-50.0,50,200.926482
-26.0,50,201.268032
-50.0,50,201.596508
-50.0,50,201.919702
-50.0,50,202.241706
-50.0,50,202.602477
-50.0,50,202.927173
-50.0,50,203.2462
-50.0,50,203.565808
-50.0,50,203.93032
-12.0,50,204.268823
-50.0,50,204.596582
-50.0,50,204.922992
-50.0,50,205.27534
-50.0,50,205.609354
-27.0,50,205.941628
-50.0,50,206.271501
-50.0,50,206.622281
-50.0,50,206.942653
-50.0,50,207.259101
-50.0,50,207.575372
-4.0,50,207.927836
-50.0,50,208.246831
-48.0,50,208.559024
-50.0,50,208.873855
-50.0,50,209.206515
-3.0,50,209.527846
-50.0,50,209.842886
-18.0,50,210.162591
-50.0,50,210.502942
-50.0,50,210.822124
-47.0,50,211.138919
-50.0,50,211.456233
-48.0,50,211.802684
-50.0,50,212.13386
-50.0,50,212.466941
-48.0,50,212.79656
-50.0,50,213.166853
-50.0,50,213.496691
-50.0,50,213.828234
-36.0,50,214.160129
-50.0,50,214.514971
-50.0,50,214.849355
-50.0,50,215.184366
-50.0,50,215.517651
-50.0,50,215.88038
-50.0,50,216.220727
-49.0,50,216.5529
-50.0,50,216.884613
-48.0,50,217.233064
-50.0,50,217.565169
-48.0,50,217.896273
-50.0,50,218.219328
-50.0,50,218.587641
-50.0,50,218.917023
-33.0,50,219.236773
-50.0,50,219.555168
-50.0,50,219.888822
-50.0,50,220.203348
-50.0,50,220.525956
-46.0,50,220.836462
-50.0,50,221.174511
-50.0,50,221.492384
-43.0,50,221.816636
-50.0,50,222.145835
-50.0,50,222.491552
-50.0,50,222.815113
-48.0,50,223.133806
-45.0,50,223.456645
-50.0,50,223.817467
-50.0,50,224.143694
-50.0,50,224.465563
-50.0,50,224.789281
-37.0,50,225.12968
-50.0,50,225.459826
-3.0,50,225.783155
-50.0,50,226.093929
-45.0,50,226.431003
-50.0,50,226.747833
-2.0,50,227.068409
-48.0,50,227.388554
-38.0,50,227.720848
-50.0,50,228.041594
-50.0,50,228.363432
-39.0,50,228.684116
-50.0,50,229.035026
-50.0,50,229.357239
-50.0,50,229.672689
-50.0,50,229.988742
-50.0,50,230.32383
-49.0,50,230.649047
-43.0,50,230.965773
-50.0,50,231.285601
-50.0,50,231.625041
-47.0,50,231.941717
-50.0,50,232.274844
-20.0,50,232.595873
-50.0,50,232.94291
-50.0,50,233.272504
-40.0,50,233.596035
-50.0,50,233.923637
-50.0,50,234.289958
-50.0,50,234.62739
-50.0,50,234.956815
-40.0,50,235.282744
-21.0,50,235.631748
-50.0,50,235.96315
-47.0,50,236.289418
-36.0,50,236.621318
-50.0,50,236.973027
-44.0,50,237.295362
-50.0,50,237.616425
-46.0,50,237.942467
