#{"t_start": 1769183404.058898, "env_id": "FetchReachDense-v4"}
r,l,t
-2.119811,50,64.392819
-0.973894,50,64.616846
-0.986435,50,64.836773
-0.764862,50,65.059569
-0.995316,50,65.281934
-0.809895,50,65.512529
-1.129237,50,65.731145
-1.156236,50,65.950542
-1.114155,50,66.171798
-1.051292,50,66.397234
-0.860171,50,66.619626
-0.822603,50,66.839993
-0.747596,50,67.059499
-1.036461,50,67.287171
-1.078435,50,67.514274
-1.432204,50,67.741057
-1.043286,50,67.960928
-1.124126,50,68.186279
-1.225248,50,68.405569
-0.847233,50,68.642505
-1.103731,50,68.862949
-0.802422,50,69.087182
-1.221969,50,69.309268
-1.245624,50,69.537164
-1.317663,50,69.762929
-0.786145,50,69.988701
-0.96822,50,70.21843
-0.902241,50,70.441588
-1.008035,50,70.665782
-0.754828,50,70.888463
-0.821902,50,71.112259
-0.968267,50,71.340509
-1.198716,50,71.572878
-2.074312,50,71.807728
-1.359251,50,72.040053
-0.876258,50,72.267105
-1.189034,50,72.494386
-0.824875,50,72.763435
-1.006876,50,72.9906
-1.12785,50,73.235785
-0.987707,50,73.462536
-0.922338,50,73.693885
-1.381577,50,73.923645
-1.480983,50,74.145232
-1.37034,50,74.369665
-0.716726,50,74.599959
-0.850541,50,74.828351
-1.11325,50,75.073446
-0.646962,50,75.295476
-1.240475,50,75.528671
-0.65325,50,75.755111
-0.815416,50,75.980135
-2.234924,50,76.214522
-1.832135,50,76.437545
-1.139237,50,76.664678
-0.866229,50,76.887707
-0.703679,50,77.117495
-1.123792,50,77.339265
-1.446157,50,77.570366
-3.251809,50,77.797948
-2.253535,50,78.044039
-1.001158,50,78.275699
-0.981012,50,78.506165
-1.006197,50,78.733964
-1.203193,50,78.962318
-0.873148,50,79.188493
-1.005209,50,79.411211
-0.715787,50,79.650688
-0.735577,50,79.888127
-0.954916,50,80.113524
-1.507859,50,80.338097
-1.082455,50,80.5646
-0.880575,50,80.787882
-2.457454,50,81.015339
-3.456632,50,81.247631
-1.05515,50,81.494035
-0.879112,50,81.720364
-0.955302,50,81.9531
-0.773263,50,82.182226
-1.238747,50,82.405561
-1.224555,50,82.632581
