#{"t_start": 1769174367.960927, "env_id": "FetchReachDense-v4"}
r,l,t
-2.78248,50,77.317191
-3.297737,50,77.626243
-3.555557,50,77.952397
-2.753582,50,78.27036
-4.0019,50,78.589391
-2.512859,50,78.908406
-2.718311,50,79.243354
-3.676145,50,79.577817
-1.822533,50,79.896011
-2.425896,50,80.213002
-3.467587,50,80.559998
-3.926796,50,80.875803
-2.823331,50,81.197385
-2.748386,50,81.513549
-2.759278,50,81.849094
-2.930447,50,82.180239
-4.064245,50,82.500141
-2.967,50,82.817689
-2.734985,50,83.150724
-1.744535,50,83.464618
-1.693275,50,83.779505
-1.919642,50,84.094262
-2.492665,50,84.430256
-2.530898,50,84.761911
-1.87379,50,85.071671
-2.595465,50,85.383617
-2.853521,50,85.711086
-3.879075,50,86.025673
-3.957011,50,86.33421
-3.249617,50,86.642264
-2.632102,50,86.970471
-3.468472,50,87.283346
-4.400244,50,87.591418
-2.507634,50,87.898712
-3.241228,50,88.226408
-3.493155,50,88.537376
-3.540102,50,88.84417
-3.032257,50,89.166364
-3.33599,50,89.496247
-4.438342,50,89.811343
-4.528442,50,90.123015
-4.427622,50,90.429094
-2.398254,50,90.753836
-3.067479,50,91.063165
-2.845806,50,91.370026
-3.985075,50,91.675568
-3.597641,50,92.002698
-2.137673,50,92.313609
-3.234379,50,92.621047
-3.028627,50,92.926987
-3.574859,50,93.252928
-2.88617,50,93.575541
-2.093597,50,93.882101
-2.480803,50,94.188416
-4.227566,50,94.515815
-3.36205,50,94.829206
-2.156841,50,95.137526
-2.76917,50,95.443406
-2.73334,50,95.770284
-3.303887,50,96.086238
-1.806059,50,96.394765
-2.173875,50,96.699562
-2.956081,50,97.027749
-2.368167,50,97.334992
-2.162448,50,97.642341
-1.597763,50,97.947139
-3.876607,50,98.27129
-3.078971,50,98.57971
-3.707608,50,98.88762
-3.236071,50,99.191196
-1.886672,50,99.533737
-2.480738,50,99.845807
-2.815652,50,100.154022
-2.448804,50,100.460485
-2.405575,50,100.789868
-4.585319,50,101.098355
-1.597658,50,101.406631
-4.822673,50,101.711794
-2.827761,50,102.048437
-1.85593,50,102.357814
-3.241805,50,102.661676
-3.644662,50,102.966066
-1.770662,50,103.288521
-3.025156,50,103.596207
-1.580284,50,103.899905
-2.855073,50,104.203464
-1.792988,50,104.529361
-3.791203,50,104.839579
-3.276365,50,105.144809
-3.798227,50,105.448048
-3.189649,50,105.770848
-1.689427,50,106.079964
-2.43517,50,106.388056
-2.55205,50,106.692539
-3.067694,50,107.015711
-2.294516,50,107.339945
-1.936733,50,107.6459
-1.944989,50,107.951809
-2.586296,50,108.275965
-1.92007,50,108.585839
-3.223339,50,108.893565
-1.351773,50,109.198868
-2.113404,50,109.52458
-2.320601,50,109.840114
-2.578247,50,110.147948
-1.989694,50,110.452781
-2.117578,50,110.77809
-2.875522,50,111.088684
-2.954454,50,111.394209
-2.413461,50,111.701826
-2.069297,50,112.026334
-2.683827,50,112.337198
-2.71404,50,112.64558
-2.449988,50,112.949951
-2.410089,50,113.28657
-1.571628,50,113.596929
-2.618152,50,113.90382
-2.17468,50,114.208289
-3.789402,50,114.538283
-2.350267,50,114.849784
-2.202056,50,115.157284
-1.814987,50,115.46154
-2.67908,50,115.785332
-2.092826,50,116.095571
-2.453462,50,116.401493
-1.827703,50,116.707325
-2.40759,50,117.033697
-1.666288,50,117.356004
-2.472866,50,117.6607
-2.050831,50,117.963955
-3.478212,50,118.287898
-1.971457,50,118.60101
-3.274126,50,118.907443
-2.634021,50,119.21433
-1.832535,50,119.539831
-3.31295,50,119.855031
-2.05091,50,120.165318
-3.624027,50,120.476176
-1.617405,50,120.800436
-2.359448,50,121.111191
-2.353832,50,121.416126
-2.227984,50,121.720588
-2.960117,50,122.044346
-3.283882,50,122.355004
-1.471235,50,122.663208
-2.684633,50,122.968344
-4.347762,50,123.298858
-2.517985,50,123.619604
