#{"t_start": 1769185642.193214, "env_id": "FetchReachDense-v4"}
r,l,t
-3.031976,50,170.403635
-2.852727,50,170.734126
-2.54138,50,171.058446
-3.166284,50,171.409589
-1.656336,50,171.734797
-3.502502,50,172.061526
-2.366108,50,172.385149
-2.829071,50,172.750391
-3.875985,50,173.077557
-2.747996,50,173.403806
-2.899469,50,173.735429
-2.552966,50,174.092598
-2.510661,50,174.428003
-2.594474,50,174.752094
-4.546057,50,175.080664
-2.376715,50,175.437445
-3.483005,50,175.777134
-2.880774,50,176.102277
-3.17511,50,176.428666
-3.163383,50,176.794897
-4.270339,50,177.128407
-2.874516,50,177.456442
-2.721059,50,177.783336
-3.64505,50,178.133604
-3.143828,50,178.472498
-4.177597,50,178.797763
-2.662069,50,179.130829
-2.658833,50,179.491384
-4.21012,50,179.817106
-3.260692,50,180.139439
-2.572673,50,180.469923
-3.626409,50,180.842448
-2.396397,50,181.176974
-3.305665,50,181.505215
-3.605626,50,181.834542
-4.465678,50,182.206166
-4.655816,50,182.554067
-3.034752,50,182.882415
-4.094947,50,183.208518
-4.814678,50,183.56278
-4.583894,50,183.898095
-3.925031,50,184.222932
-3.508763,50,184.556973
-2.991147,50,184.934493
-3.748515,50,185.271402
-4.284466,50,185.594888
-4.284183,50,185.92137
-3.038053,50,186.292536
-3.749035,50,186.625673
-4.943777,50,186.961273
-3.833473,50,187.290125
-4.749429,50,187.644772
-4.122965,50,187.990558
-5.554535,50,188.323523
-4.750284,50,188.651894
-4.4188,50,189.006176
-4.309834,50,189.337111
-5.318909,50,189.664294
-4.830802,50,189.990344
-4.649662,50,190.356936
-4.337167,50,190.685165
-4.104872,50,191.022444
-2.466388,50,191.352759
-3.918693,50,191.702283
-4.654972,50,192.042184
-4.543612,50,192.37152
-4.767431,50,192.701316
-4.739584,50,193.067617
-3.32929,50,193.402428
-4.8103,50,193.727328
-4.155095,50,194.060029
-4.080373,50,194.410063
-4.913972,50,194.749392
-4.332601,50,195.085393
-4.19664,50,195.410633
-4.389235,50,195.762817
-3.702897,50,196.088747
-2.780796,50,196.419087
-4.412857,50,196.790488
-3.30926,50,197.18117
-4.640779,50,197.519808
-4.009123,50,197.868799
-3.696481,50,198.212988
-4.459454,50,198.57412
-4.093739,50,198.918478
-3.529741,50,199.252146
-3.580012,50,199.599879
-3.810973,50,199.964845
-3.354381,50,200.310412
-2.29719,50,200.663216
-2.979337,50,201.004855
-2.965041,50,201.370768
-3.41304,50,201.717829
-3.523449,50,202.054309
-3.711695,50,202.380531
-2.120065,50,202.739866
-2.19394,50,203.087658
-1.609485,50,203.432877
-1.359275,50,203.787718
-3.492316,50,204.163012
-1.419889,50,204.517756
-3.076995,50,204.855014
-2.145052,50,205.204499
-2.069444,50,205.571152
-1.254487,50,205.915918
-2.633195,50,206.247372
-1.094116,50,206.571441
-2.421669,50,206.926472
-2.165435,50,207.262058
-1.267695,50,207.593838
-1.550592,50,207.92108
-1.193856,50,208.288125
-2.48246,50,208.618472
-1.675641,50,208.947494
-1.986574,50,209.276014
-1.019024,50,209.638418
-2.589174,50,209.983735
-1.195284,50,210.316127
-1.978269,50,210.650896
-2.057369,50,211.006176
-2.989261,50,211.333099
-0.981659,50,211.659122
-2.045172,50,211.989571
-2.39665,50,212.353963
-1.369267,50,212.681484
-2.411353,50,213.008142
-1.217617,50,213.331565
-1.136157,50,213.701915
-1.197344,50,214.055785
-2.306554,50,214.383922
-1.79128,50,214.71506
-0.914403,50,215.08216
-1.495727,50,215.423976
-2.052499,50,215.750447
-1.30724,50,216.079098
-1.463849,50,216.455038
-0.683841,50,216.791229
-1.190441,50,217.137135
-1.656485,50,217.468126
-0.931943,50,217.839089
-2.266858,50,218.177351
-0.971692,50,218.504087
-1.188038,50,218.844155
-0.84555,50,219.216757
-1.596296,50,219.542273
-1.341012,50,219.86741
-0.904366,50,220.192515
-1.162726,50,220.541307
-1.694732,50,220.879516
-2.26023,50,221.204429
-1.192231,50,221.535583
-1.012459,50,221.913603
-2.673913,50,222.269276
-1.041824,50,222.606393
-1.333543,50,222.951582
-1.085906,50,223.32167
-0.836239,50,223.652056
-1.800079,50,223.98704
-1.657247,50,224.316842
-0.999022,50,224.679337
-1.932657,50,225.078924
-1.141822,50,225.437836
-1.91834,50,225.79941
-1.477126,50,226.166319
-1.600169,50,226.52244
-1.475557,50,226.850076
-1.769448,50,227.183294
-1.65642,50,227.554464
-0.974978,50,227.886235
-0.753796,50,228.216664
-1.728248,50,228.54356
-2.324485,50,228.907359
-0.831321,50,229.270207
-2.167856,50,229.615646
-0.971722,50,229.94831
-1.189944,50,230.314134
-0.92658,50,230.64332
-1.212221,50,230.972465
-1.035779,50,231.316195
-1.55873,50,231.692585
-2.01787,50,232.037937
-1.706439,50,232.370719
-1.548485,50,232.730827
-1.158225,50,233.087063
-1.031044,50,233.43033
-1.347264,50,233.755646
-1.000846,50,234.080638
-0.823084,50,234.431047
-0.565878,50,234.758643
-0.593539,50,235.08345
-1.253334,50,235.40629
-1.397038,50,235.77447
-2.337207,50,236.102015
-2.060385,50,236.428125
-1.136335,50,236.758895
-0.742878,50,237.11382
-1.006723,50,237.449098
-0.810784,50,237.779424
-0.819768,50,238.107191
-0.646073,50,238.48203
-1.191971,50,238.826181
-1.126969,50,239.166685
-0.584336,50,239.497167
-0.648673,50,239.851402
-0.981801,50,240.192084
-1.059027,50,240.518778
-0.834472,50,240.870278
-0.791973,50,241.23886
-1.330222,50,241.603405
-1.561498,50,242.002233
-0.889177,50,242.384815
-1.934534,50,242.720923
-1.066011,50,243.070919
-1.261168,50,243.397291
-0.99713,50,243.736568
-1.013815,50,244.135896
-0.658339,50,244.510922
-0.701053,50,244.854547
-1.665843,50,245.191231
-0.664974,50,245.555509
-1.503418,50,245.897452
-1.258641,50,246.227132
-0.745554,50,246.560659
-0.957116,50,246.963857
-0.540738,50,247.314982
-1.378117,50,247.659017
-0.596505,50,248.006979
-1.005464,50,248.390525
-0.956545,50,248.743875
-0.973007,50,249.071397
-0.784278,50,249.398114
-0.908546,50,249.75595
-0.684763,50,250.095589
-0.744373,50,250.425611
-1.187534,50,250.75208
-0.798967,50,251.126246
-0.632785,50,251.461283
-0.803287,50,251.791393
-0.629774,50,252.123722
-0.890616,50,252.47863
-1.159394,50,252.824903
-1.042853,50,253.157694
-0.747861,50,253.488864
-0.580333,50,253.855217
-1.079738,50,254.183642
-1.249341,50,254.509838
-1.055635,50,254.835631
-1.03235,50,255.186083
-0.667837,50,255.525589
-1.058224,50,255.859744
-0.79404,50,256.188331
-1.072795,50,256.552296
-0.987554,50,256.878973
-0.760286,50,257.209908
-0.806895,50,257.548203
-0.802187,50,257.902314
-0.622631,50,258.260975
-0.507213,50,258.621133
-0.68027,50,258.964249
-0.816897,50,259.329098
-0.613027,50,259.661694
-1.032995,50,260.008132
-0.866017,50,260.346677
-0.820792,50,260.712651
-0.988824,50,261.064356
-0.674148,50,261.39699
-1.113635,50,261.72976
-0.50472,50,262.093538
-0.88809,50,262.428102
-1.573617,50,262.773483
-0.906546,50,263.121991
-0.921242,50,263.506888
-0.769338,50,263.861912
-0.568331,50,264.20164
-1.013787,50,264.53889
-1.207066,50,264.913699
-0.827473,50,265.25892
-0.925809,50,265.613255
-1.829542,50,265.967562
-0.700729,50,266.328654
-0.718476,50,266.687115
-0.736364,50,267.036061
-0.775472,50,267.390257
-0.844061,50,267.760071
-0.619012,50,268.091893
-0.66904,50,268.431722
-0.941835,50,268.770823
-0.628222,50,269.148758
-0.674067,50,269.503239
-0.824748,50,269.853364
-0.489539,50,270.187484
-0.596361,50,270.572475
-0.674805,50,270.906402
-0.805457,50,271.250765
-0.7523,50,271.58217
-0.639617,50,271.937478
-0.628381,50,272.276721
-0.801576,50,272.60371
-0.710431,50,272.951643
-0.863059,50,273.329255
-0.950996,50,273.693995
-0.70118,50,274.037468
-1.504869,50,274.380198
-0.865229,50,274.74904
-0.705724,50,275.105924
-0.799055,50,275.438376
-0.521069,50,275.774656
-0.765765,50,276.146614
-0.766901,50,276.484876
-0.72082,50,276.822937
-0.747526,50,277.175214
-0.819738,50,277.556294
-0.752356,50,277.909582
-0.824068,50,278.248301
-0.661053,50,278.608902
-0.828985,50,278.996968
-0.933344,50,279.325467
-0.847286,50,279.654299
-0.680285,50,279.98004
-0.766748,50,280.333667
-0.700053,50,280.661121
-0.854371,50,280.986871
-0.795262,50,281.313199
-0.717441,50,281.680906
-1.285643,50,282.014618
-0.707217,50,282.343159
-0.480852,50,282.669143
-1.045821,50,283.023466
-0.95128,50,283.351355
-0.538993,50,283.680872
-0.798614,50,284.008018
-0.502351,50,284.374788
-0.674641,50,284.700692
-0.979429,50,285.025084
-0.711459,50,285.353489
-0.778323,50,285.71413
-0.654946,50,286.04319
-0.810743,50,286.369827
-0.541131,50,286.696695
-1.061671,50,287.066212
-0.565513,50,287.392759
-0.820878,50,287.72086
-0.625461,50,288.045239
-0.707639,50,288.394907
-0.836161,50,288.725437
-0.819679,50,289.052073
-0.571815,50,289.375345
-0.960207,50,289.74432
-1.856383,50,290.079153
-0.586676,50,290.407333
-0.910455,50,290.735864
-0.721917,50,291.086408
-1.171891,50,291.417376
-0.835238,50,291.745102
-0.67762,50,292.074079
-0.61771,50,292.438875
-0.503366,50,292.766286
-0.792236,50,293.091927
-0.809485,50,293.416059
-1.214679,50,293.774534
-0.849816,50,294.099715
-0.807871,50,294.424412
-0.676822,50,294.750944
-0.919626,50,295.119668
-1.064529,50,295.451456
-0.839342,50,295.782834
-0.697052,50,296.129953
-0.875091,50,296.518658
-0.904338,50,296.851979
-1.085551,50,297.204833
-0.888417,50,297.537101
-0.75158,50,297.915487
-0.821623,50,298.248373
-1.077211,50,298.578649
-0.645667,50,298.918484
-1.202141,50,299.301349
-0.889542,50,299.633281
-0.8975,50,299.963266
-0.623326,50,300.29164
-0.796108,50,300.665307
-0.617231,50,301.002616
-1.035329,50,301.35932
-0.847057,50,301.782007
-0.881392,50,302.131655
-1.073279,50,302.474572
-0.801847,50,302.80682
-0.683938,50,303.137723
-0.800619,50,303.509147
-0.6497,50,303.845889
-0.668872,50,304.18041
-0.794998,50,304.523318
-0.850012,50,304.888738
-0.630185,50,305.218649
-1.02916,50,305.545141
-0.630365,50,305.874233
-1.549246,50,306.254364
-1.295479,50,306.618341
-0.972917,50,307.002515
-0.788621,50,307.353396
-1.076622,50,307.716475
-0.600794,50,308.076632
-0.895071,50,308.429272
-0.660936,50,308.761435
-0.951017,50,309.13592
-1.084501,50,309.469146
-0.811446,50,309.803833
-0.65501,50,310.137773
-1.04185,50,310.51892
-1.026617,50,310.863991
-0.684212,50,311.196842
-1.159439,50,311.538706
-0.9672,50,311.925877
-0.652501,50,312.258021
-0.638182,50,312.587996
-0.936085,50,312.939947
-1.242113,50,313.32008
-0.587673,50,313.826629
-0.65239,50,314.164699
-1.040387,50,314.561132
-0.811708,50,314.949126
-1.241688,50,315.297842
-0.655635,50,315.632671
-1.033214,50,315.968916
-0.967862,50,316.336151
-0.526797,50,316.678987
-1.044702,50,317.023072
-1.112105,50,317.378041
-0.49541,50,317.747006
-0.868181,50,318.077546
-1.115039,50,318.40736
-0.859457,50,318.740059
-0.782607,50,319.100997
-1.206907,50,319.430807
-0.973082,50,319.760099
-0.798336,50,320.09597
-1.779954,50,320.480638
-0.785693,50,320.810413
-0.815392,50,321.162364
-0.507202,50,321.516094
-0.425953,50,321.88711
-0.623858,50,322.249846
-1.049399,50,322.599681
-0.528265,50,322.945513
-0.718625,50,323.321801
-1.412203,50,323.665393
-0.705652,50,324.013132
-1.240224,50,324.364765
-0.517552,50,324.747563
-0.790935,50,325.104689
-0.885338,50,325.439573
-0.882718,50,325.771762
-0.92423,50,326.158844
-0.648763,50,326.494879
-0.639677,50,326.831373
-0.96943,50,327.157617
-0.747792,50,327.523723
-0.462339,50,327.852083
-0.580863,50,328.177513
-0.573811,50,328.504469
-0.706519,50,328.929321
-0.703787,50,329.305569
-0.692376,50,329.646153
-1.898926,50,330.000185
-0.846531,50,330.392061
-0.997172,50,330.733081
-0.908808,50,331.073828
-0.767924,50,331.414373
-0.805194,50,331.781431
-1.107335,50,332.121339
-1.086713,50,332.477562
-0.673682,50,332.820542
-0.665484,50,333.196431
-0.959636,50,333.526367
-0.518464,50,333.859751
-0.690192,50,334.190694
-0.761345,50,334.576322
-1.130613,50,334.915261
-1.142497,50,335.259591
-1.450259,50,335.597617
-0.398107,50,335.976633
-1.041288,50,336.318438
-0.599471,50,336.646946
-0.620152,50,336.976737
