#{"t_start": 1769178244.6437068, "env_id": "FetchReach-v4"}
r,l,t
-50.0,50,117.616381
-50.0,50,117.836678
-50.0,50,118.052493
-50.0,50,118.267381
-50.0,50,118.486243
-50.0,50,118.696108
-50.0,50,118.909871
-50.0,50,119.123543
-50.0,50,119.331889
-44.0,50,119.542464
-50.0,50,119.750594
-50.0,50,119.960132
-50.0,50,120.16919
-50.0,50,120.391514
-50.0,50,120.599451
-50.0,50,120.810689
-50.0,50,121.019097
-50.0,50,121.225083
-50.0,50,121.436436
-50.0,50,121.647679
-50.0,50,121.860087
-49.0,50,122.075441
-50.0,50,122.304506
-50.0,50,122.521127
-50.0,50,122.741648
-50.0,50,122.969499
-50.0,50,123.187379
-50.0,50,123.409637
-50.0,50,123.628804
-50.0,50,123.85098
-50.0,50,124.065506
-44.0,50,124.279167
-50.0,50,124.489455
-50.0,50,124.707561
-50.0,50,124.919786
-50.0,50,125.129035
-50.0,50,125.339424
-50.0,50,125.551629
-50.0,50,125.759984
-50.0,50,125.969745
-50.0,50,126.18179
-39.0,50,126.393299
-39.0,50,126.607964
-48.0,50,126.826013
-47.0,50,127.038828
-50.0,50,127.245627
-50.0,50,127.450108
-50.0,50,127.658973
-50.0,50,127.864604
-50.0,50,128.075899
-50.0,50,128.282335
-46.0,50,128.507845
-50.0,50,128.723635
-37.0,50,128.942791
-50.0,50,129.174456
-50.0,50,129.385137
-50.0,50,129.605137
-48.0,50,129.81992
-50.0,50,130.033493
-50.0,50,130.24533
-50.0,50,130.457676
-50.0,50,130.665086
-50.0,50,130.872571
-41.0,50,131.078477
-50.0,50,131.287922
-46.0,50,131.503163
-50.0,50,131.714804
-50.0,50,131.925917
-50.0,50,132.145631
-50.0,50,132.353961
-47.0,50,132.56034
-50.0,50,132.776646
-50.0,50,132.985655
-50.0,50,133.200707
-50.0,50,133.429692
-12.0,50,133.642936
-50.0,50,133.854079
-50.0,50,134.070959
-50.0,50,134.286521
-50.0,50,134.500799
-50.0,50,134.715632
-50.0,50,134.932904
-50.0,50,135.142259
-50.0,50,135.359103
-43.0,50,135.571007
-50.0,50,135.781595
-50.0,50,135.997407
-50.0,50,136.213638
-49.0,50,136.430993
-50.0,50,136.639651
-48.0,50,136.855541
