#{"t_start": 1769181951.8900201, "env_id": "FetchReach-v4"}
r,l,t
-3.0,50,187.260576
-2.0,50,187.473725
-2.0,50,187.693517
-2.0,50,187.907895
-3.0,50,188.123913
-1.0,50,188.337345
-2.0,50,188.560722
-1.0,50,188.774768
-1.0,50,188.98911
-2.0,50,189.210318
0.0,50,189.438775
-2.0,50,189.655892
-3.0,50,189.872153
-1.0,50,190.087571
-1.0,50,190.304875
-3.0,50,190.519012
-1.0,50,190.735596
0.0,50,190.949833
-3.0,50,191.170242
-2.0,50,191.392468
-1.0,50,191.605785
-1.0,50,191.82031
-2.0,50,192.035728
-2.0,50,192.249083
-1.0,50,192.462635
-2.0,50,192.676146
0.0,50,192.891237
0.0,50,193.103603
-2.0,50,193.316235
0.0,50,193.528975
-3.0,50,193.75086
0.0,50,193.964533
-1.0,50,194.179807
-1.0,50,194.394153
-2.0,50,194.608915
-2.0,50,194.822597
-1.0,50,195.036031
-2.0,50,195.250815
-2.0,50,195.470979
-2.0,50,195.683711
-3.0,50,195.897701
-1.0,50,196.112323
-2.0,50,196.329811
-2.0,50,196.547046
-3.0,50,196.763447
-1.0,50,196.977304
-3.0,50,197.402188
-3.0,50,197.61669
-1.0,50,197.83154
-2.0,50,198.047776
-1.0,50,198.262518
-3.0,50,198.488195
-2.0,50,198.705289
-2.0,50,198.918963
-2.0,50,199.132751
-2.0,50,199.345307
-2.0,50,199.559726
-1.0,50,199.774263
0.0,50,199.988175
-2.0,50,200.201512
0.0,50,200.415503
-1.0,50,200.628864
-2.0,50,200.84554
-1.0,50,201.057817
-2.0,50,201.273454
-2.0,50,201.48691
-2.0,50,201.702758
-2.0,50,201.920604
-2.0,50,202.137298
-2.0,50,202.350695
-2.0,50,202.567199
-2.0,50,202.781661
-1.0,50,202.99462
-2.0,50,203.207958
-2.0,50,203.426663
-2.0,50,203.647166
-1.0,50,203.860004
0.0,50,204.073787
-2.0,50,204.290624
-2.0,50,204.507461
-2.0,50,204.720934
-2.0,50,204.934945
-2.0,50,205.149228
-3.0,50,205.361597
-2.0,50,205.575383
-1.0,50,205.789025
-2.0,50,206.008545
-3.0,50,206.229216
-1.0,50,206.443948
-1.0,50,206.657139
0.0,50,206.872585
-1.0,50,207.086472
-2.0,50,207.307179
-2.0,50,207.522852
-1.0,50,207.737206
-2.0,50,207.950278
-3.0,50,208.168951
-1.0,50,208.383529
-3.0,50,208.599554
-1.0,50,208.813147
-2.0,50,209.031917
-1.0,50,209.24742
-1.0,50,209.463375
-1.0,50,209.678398
-2.0,50,209.897798
-2.0,50,210.119084
-2.0,50,210.334242
-1.0,50,210.547194
-1.0,50,210.760891
-2.0,50,210.97292
-3.0,50,211.196758
0.0,50,211.409921
-3.0,50,211.625996
-3.0,50,211.844763
-2.0,50,212.061792
0.0,50,212.275178
-3.0,50,212.489918
-2.0,50,212.705836
-2.0,50,212.919977
-2.0,50,213.133329
-3.0,50,213.350937
-3.0,50,213.563479
-1.0,50,213.780724
-2.0,50,213.995587
-1.0,50,214.209277
-2.0,50,214.422367
-1.0,50,214.638166
-2.0,50,214.852678
-2.0,50,215.069284
-1.0,50,215.282988
0.0,50,215.498685
-2.0,50,215.716373
-1.0,50,215.929556
0.0,50,216.144559
-1.0,50,216.359417
-3.0,50,216.573583
-2.0,50,216.786513
-2.0,50,217.007251
-3.0,50,217.226218
0.0,50,217.440366
0.0,50,217.670492
-2.0,50,217.883926
-2.0,50,218.102428
-1.0,50,218.315686
-3.0,50,218.529759
-2.0,50,218.74486
-2.0,50,218.961813
-2.0,50,219.175142
-1.0,50,219.390151
0.0,50,219.603079
-1.0,50,219.819067
-3.0,50,220.033122
-2.0,50,220.250036
0.0,50,220.464646
-2.0,50,220.686868
0.0,50,220.899788
-2.0,50,221.114528
-2.0,50,221.329098
-1.0,50,221.546244
-2.0,50,221.760339
-2.0,50,221.976263
-1.0,50,222.191422
-3.0,50,222.408501
-3.0,50,222.622953
-2.0,50,222.836193
-2.0,50,223.051382
-2.0,50,223.270453
-2.0,50,223.483631
-1.0,50,223.697422
-2.0,50,223.911706
-1.0,50,224.127124
-3.0,50,224.348638
-3.0,50,224.563482
-2.0,50,224.779753
-2.0,50,224.998085
-3.0,50,225.212895
-2.0,50,225.428118
-2.0,50,225.64283
-3.0,50,225.858735
-2.0,50,226.074713
-1.0,50,226.289109
-2.0,50,226.50644
0.0,50,226.725056
-2.0,50,226.944003
-1.0,50,227.158157
-3.0,50,227.378527
