#{"t_start": 1769171071.657899, "env_id": "FetchReachDense-v4"}
r,l,t
-1.024956,50,152.616097
-0.778219,50,152.836343
-0.459326,50,153.054249
-1.010971,50,153.275765
-1.324816,50,153.499323
-0.845184,50,153.716122
-0.515454,50,153.935676
-0.937626,50,154.154831
-1.12212,50,154.371464
-0.876566,50,154.588343
-0.743679,50,154.807318
-1.669795,50,155.028775
-2.422599,50,155.246338
-0.845857,50,155.464067
-0.848525,50,155.681423
-1.128735,50,155.899305
-0.870499,50,156.116108
-0.819965,50,156.335
-1.608867,50,156.553315
-1.34524,50,156.775929
-0.782529,50,156.994084
-1.063059,50,157.20941
-0.768661,50,157.430421
-0.833396,50,157.652088
-0.652389,50,157.870889
-0.992098,50,158.086102
-0.892113,50,158.32554
-0.771417,50,158.548526
-1.552248,50,158.766174
-0.905456,50,158.98506
-1.176535,50,159.208301
-1.155265,50,159.430872
-1.781255,50,159.647234
-1.255037,50,159.863246
-1.262977,50,160.080996
-1.439204,50,160.297642
-1.064505,50,160.513882
-1.067089,50,160.728513
-1.104175,50,160.943982
-1.614472,50,161.160766
-1.101244,50,161.377494
-1.084724,50,161.594158
-1.260222,50,161.814739
-0.944533,50,162.040712
-1.328864,50,162.263051
-0.784309,50,162.479163
-0.929077,50,162.695056
-0.594563,50,162.913546
-1.187158,50,163.128218
-0.722432,50,163.345981
-0.777424,50,163.561161
-0.719108,50,163.778093
-1.666249,50,163.9947
-2.121527,50,164.212815
-1.938528,50,164.428078
-1.328459,50,164.656511
-1.598392,50,164.873828
-2.211191,50,165.092461
-1.03438,50,165.309857
-0.799653,50,165.538849
-0.686992,50,165.755534
-0.71512,50,165.972841
-0.719649,50,166.188132
-0.797262,50,166.412331
-0.969632,50,166.628654
-1.086636,50,166.845251
-0.698276,50,167.06172
-1.601359,50,167.292948
-0.842942,50,167.511921
-1.412139,50,167.732594
-0.864341,50,167.95467
-0.85903,50,168.173647
-0.939509,50,168.394731
-0.866796,50,168.610574
-0.79896,50,168.831235
-1.772184,50,169.049397
-1.259652,50,169.269891
-0.677905,50,169.488619
-0.858232,50,169.70687
-1.082149,50,169.926422
-0.774917,50,170.142935
-0.625225,50,170.35898
-0.545697,50,170.576327
-0.870395,50,170.800143
-1.768771,50,171.016762
-2.492569,50,171.23837
-2.702359,50,171.45929
-2.406504,50,171.682894
-1.673088,50,171.903581
-1.004307,50,172.126496
-0.508573,50,172.345663
-0.90507,50,172.569847
-0.822141,50,172.785942
-0.870871,50,173.001696
-1.189882,50,173.222232
-0.684079,50,173.441391
-0.89241,50,173.659439
-0.523695,50,173.876908
-0.561986,50,174.094038
-0.795794,50,174.31545
-0.846316,50,174.536626
-1.083124,50,174.754701
-1.751511,50,174.972315
-1.273575,50,175.195786
-1.1917,50,175.410478
-1.034407,50,175.627514
-1.177839,50,175.848784
-1.008498,50,176.066138
-1.321699,50,176.282234
-1.924915,50,176.497681
-1.168168,50,176.714161
-1.009932,50,176.930041
-1.499124,50,177.146131
-1.87359,50,177.365784
-1.573059,50,177.581398
-0.634447,50,177.799
-0.576362,50,178.015993
-0.849437,50,178.231905
-1.227959,50,178.446302
-0.785656,50,178.664622
-0.825726,50,178.879575
-0.64609,50,179.095292
-0.729768,50,179.311367
-1.819225,50,179.536407
-0.829664,50,179.758418
-0.953492,50,179.973983
-1.105824,50,180.191279
-0.518613,50,180.412423
-1.285326,50,180.636709
-0.593962,50,180.852951
-0.497958,50,181.070549
-0.522784,50,181.28953
-0.69693,50,181.514804
-0.637854,50,181.755122
-0.794787,50,181.989944
-1.096226,50,182.217515
-0.850893,50,182.436502
-1.159256,50,182.655628
-1.352024,50,182.881557
-1.553747,50,183.101535
-1.832139,50,183.319928
-1.121749,50,183.539388
-0.903301,50,183.757669
-0.726257,50,183.976353
-0.762643,50,184.194653
-0.960645,50,184.412786
-1.044342,50,184.633251
-1.565251,50,184.855349
-1.565135,50,185.072482
-1.093469,50,185.291638
-1.774336,50,185.515371
-0.673464,50,185.73577
-0.896792,50,185.955793
-0.822133,50,186.173656
-0.803329,50,186.391554
-0.982555,50,186.625123
-0.988036,50,186.844761
-1.353231,50,187.0631
-1.205659,50,187.284306
-0.717987,50,187.504889
-0.50743,50,187.722776
-0.569441,50,187.940846
-1.1216,50,188.157087
-1.071296,50,188.381602
-1.006685,50,188.604091
-1.964698,50,188.824411
-1.774078,50,189.04287
-1.447532,50,189.261271
-1.352608,50,189.479771
-0.761231,50,189.704379
-0.956669,50,189.926591
-1.024202,50,190.147387
-0.776244,50,190.365917
-1.131469,50,190.582483
-0.815657,50,190.798641
-0.802961,50,191.016896
-1.189163,50,191.237136
-1.565265,50,191.454823
-1.620317,50,191.672679
-1.406341,50,191.892981
-1.814461,50,192.115862
-0.648734,50,192.339569
-0.76927,50,192.560372
-0.955885,50,192.779338
-1.169864,50,192.994904
-0.892874,50,193.215325
-0.869631,50,193.432932
-0.982049,50,193.654891
-0.769542,50,193.871251
-0.708059,50,194.091686
-0.971073,50,194.30776
-0.513261,50,194.527811
-0.702906,50,194.746166
-0.75641,50,194.964112
-0.841602,50,195.181255
-0.835596,50,195.400913
-0.938471,50,195.616603
-1.179612,50,195.838914
-0.996959,50,196.05639
-1.206748,50,196.277766
-2.482569,50,196.49711
-2.660919,50,196.715211
-1.080781,50,196.930872
-1.383166,50,197.151225
-1.552574,50,197.367904
-0.781591,50,197.590631
-1.168284,50,197.811642
-1.670096,50,198.03684
-1.101737,50,198.254349
-1.09947,50,198.47302
-1.266755,50,198.689014
-1.810116,50,198.908972
-0.78988,50,199.124704
-0.734181,50,199.33991
-1.066036,50,199.562959
-0.82379,50,199.805969
-0.798047,50,200.035541
-0.695804,50,200.255113
-0.572463,50,200.508288
-0.916674,50,200.751412
-1.312012,50,200.973102
-0.595708,50,201.201593
-0.748439,50,201.423563
-0.879632,50,201.649874
-0.986419,50,201.875026
